Year,OrgCode,OrgName,OrgType,VacCode,Value
2014-15,E92000001,England,Country,Hib_MenC_5y,92.3930902089
2014-15,N92000002,Northern Ireland,Country,Hib_MenC_5y,94.93588657289726
2014-15,S92000003,Scotland,Country,Hib_MenC_5y,95.81673973427931
2014-15,W92000004,Wales,Country,Hib_MenC_5y,94.09562702058874
2014-15,E06000001,Hartlepool,LA,Hib_MenC_5y,93.41880341880342
2014-15,E06000002,Middlesbrough,LA,Hib_MenC_5y,94.16749750747758
2014-15,E06000003,Redcar and Cleveland,LA,Hib_MenC_5y,97.68671513549239
2014-15,E06000004,Stockton-on-Tees,LA,Hib_MenC_5y,95.47065773926742
2014-15,E06000005,Darlington,LA,Hib_MenC_5y,95.83333333333334
2014-15,E06000006,Halton,LA,Hib_MenC_5y,95.9902794653706
2014-15,E06000007,Warrington,LA,Hib_MenC_5y,95.87155963302753
2014-15,E06000008,Blackburn with Darwen,LA,Hib_MenC_5y,92.82319391634981
2014-15,E06000009,Blackpool,LA,Hib_MenC_5y,93.95509499136442
2014-15,E06000010,"Kingston upon Hull, City of",LA,Hib_MenC_5y,94.15268002165675
2014-15,E06000011,East Riding of Yorkshire,LA,Hib_MenC_5y,95.5387998743324
2014-15,E06000012,North East Lincolnshire,LA,Hib_MenC_5y,97.32620320855615
2014-15,E06000013,North Lincolnshire,LA,Hib_MenC_5y,95.93481444861143
2014-15,E06000014,York,LA,Hib_MenC_5y,90.47141424272819
2014-15,E06000015,Derby,LA,Hib_MenC_5y,95.06474468604935
2014-15,E06000016,Leicester,LA,Hib_MenC_5y,93.1867696573579
2014-15,E06000018,Nottingham,LA,Hib_MenC_5y,92.53484526340657
2014-15,E06000019,"Herefordshire, County of",LA,Hib_MenC_5y,90.09849663037843
2014-15,E06000020,Telford and Wrekin,LA,Hib_MenC_5y,95.32669839896148
2014-15,E06000021,Stoke-on-Trent,LA,Hib_MenC_5y,97.3322554567502
2014-15,E06000022,Bath and North East Somerset,LA,Hib_MenC_5y,94.31537320810676
2014-15,E06000023,"Bristol, City of",LA,Hib_MenC_5y,93.69998297292696
2014-15,E06000024,North Somerset,LA,Hib_MenC_5y,95.84964761158966
2014-15,E06000025,South Gloucestershire,LA,Hib_MenC_5y,96.48798521256931
2014-15,E06000026,Plymouth,LA,Hib_MenC_5y,94.31018660140715
2014-15,E06000027,Torbay,LA,Hib_MenC_5y,92.8030303030303
2014-15,E06000028,Bournemouth,LA,Hib_MenC_5y,93.04981773997571
2014-15,E06000029,Poole,LA,Hib_MenC_5y,93.0498177399757
2014-15,E06000030,Swindon,LA,Hib_MenC_5y,96.41060046964107
2014-15,E06000031,Peterborough,LA,Hib_MenC_5y,90.8222975053896
2014-15,E06000032,Luton,LA,Hib_MenC_5y,92.48013620885358
2014-15,E06000033,Southend-on-Sea,LA,Hib_MenC_5y,94.04088734232275
2014-15,E06000034,Thurrock,LA,Hib_MenC_5y,94.77764177886577
2014-15,E06000035,Medway,LA,Hib_MenC_5y,92.6747485168945
2014-15,E06000036,Bracknell Forest,LA,Hib_MenC_5y,92.70516717325228
2014-15,E06000037,West Berkshire,LA,Hib_MenC_5y,94.01664932362122
2014-15,E06000038,Reading,LA,Hib_MenC_5y,89.541639767592
2014-15,E06000039,Slough,LA,Hib_MenC_5y,91.07274063188832
2014-15,E06000040,Windsor and Maidenhead,LA,Hib_MenC_5y,92.49521988527725
2014-15,E06000041,Wokingham,LA,Hib_MenC_5y,92.32035106966538
2014-15,E06000042,Milton Keynes,LA,Hib_MenC_5y,93.25405899839929
2014-15,E06000043,Brighton and Hove,LA,Hib_MenC_5y,91.31121642969984
2014-15,E06000044,Portsmouth,LA,Hib_MenC_5y,92.25736095965104
2014-15,E06000045,Southampton,LA,Hib_MenC_5y,91.63394744790094
2014-15,E06000046,Isle of Wight,LA,Hib_MenC_5y,92.91970802919708
2014-15,E06000047,County Durham,LA,Hib_MenC_5y,97.22609909281228
2014-15,E06000049,Cheshire East,LA,Hib_MenC_5y,93.88095238095238
2014-15,E06000050,Cheshire West and Chester,LA,Hib_MenC_5y,92.17952163396936
2014-15,E06000051,Shropshire,LA,Hib_MenC_5y,95.52042160737813
2014-15,E06000052,Cornwall and Isles of Scilly,LA,Hib_MenC_5y,93.5412406271302
2014-15,E06000054,Wiltshire,LA,Hib_MenC_5y,93.82585751978891
2014-15,E06000055,Bedford,LA,Hib_MenC_5y,94.82055464926592
2014-15,E06000056,Central Bedfordshire,LA,Hib_MenC_5y,96.6628636622932
2014-15,E06000057,Northumberland,LA,Hib_MenC_5y,97.26027397260275
2014-15,E08000001,Bolton,LA,Hib_MenC_5y,93.3614825240441
2014-15,E08000002,Bury,LA,Hib_MenC_5y,93.90946502057614
2014-15,E08000003,Manchester,LA,Hib_MenC_5y,87.43055555555556
2014-15,E08000004,Oldham,LA,Hib_MenC_5y,92.85508498991645
2014-15,E08000005,Rochdale,LA,Hib_MenC_5y,93.488824101069
2014-15,E08000006,Salford,LA,Hib_MenC_5y,97.81403940886699
2014-15,E08000007,Stockport,LA,Hib_MenC_5y,91.59016878886585
2014-15,E08000008,Tameside,LA,Hib_MenC_5y,93.57254290171606
2014-15,E08000009,Trafford,LA,Hib_MenC_5y,94.47131997235661
2014-15,E08000010,Wigan,LA,Hib_MenC_5y,95.99074787972243
2014-15,E08000011,Knowsley,LA,Hib_MenC_5y,95.68922305764411
2014-15,E08000012,Liverpool,LA,Hib_MenC_5y,93.63496932515338
2014-15,E08000013,St. Helens,LA,Hib_MenC_5y,96.35173058933583
2014-15,E08000014,Sefton,LA,Hib_MenC_5y,94.75397973950795
2014-15,E08000015,Wirral,LA,Hib_MenC_5y,93.12857886517438
2014-15,E08000016,Barnsley,LA,Hib_MenC_5y,97.57233122713667
2014-15,E08000017,Doncaster,LA,Hib_MenC_5y,95.08790072388832
2014-15,E08000018,Rotherham,LA,Hib_MenC_5y,94.98607242339833
2014-15,E08000019,Sheffield,LA,Hib_MenC_5y,94.54761551032536
2014-15,E08000021,Newcastle upon Tyne,LA,Hib_MenC_5y,94.76486246672582
2014-15,E08000022,North Tyneside,LA,Hib_MenC_5y,97.75601795185639
2014-15,E08000023,South Tyneside,LA,Hib_MenC_5y,91.34844868735084
2014-15,E08000024,Sunderland,LA,Hib_MenC_5y,97.61136216914139
2014-15,E08000025,Birmingham,LA,Hib_MenC_5y,90.83945889184014
2014-15,E08000026,Coventry,LA,Hib_MenC_5y,92.45325022261798
2014-15,E08000027,Dudley,LA,Hib_MenC_5y,95.00270124257159
2014-15,E08000028,Sandwell,LA,Hib_MenC_5y,93.07282415630551
2014-15,E08000029,Solihull,LA,Hib_MenC_5y,95.25449674703405
2014-15,E08000030,Walsall,LA,Hib_MenC_5y,96.87868080094229
2014-15,E08000031,Wolverhampton,LA,Hib_MenC_5y,86.23905057925968
2014-15,E08000032,Bradford,LA,Hib_MenC_5y,95.52812390823337
2014-15,E08000033,Calderdale,LA,Hib_MenC_5y,96.24447717231223
2014-15,E08000034,Kirklees,LA,Hib_MenC_5y,97.39510489510491
2014-15,E08000035,Leeds,LA,Hib_MenC_5y,95.1455362375464
2014-15,E08000036,Wakefield,LA,Hib_MenC_5y,96.61294090165849
2014-15,E08000037,Gateshead,LA,Hib_MenC_5y,91.45664246048698
2014-15,E09000002,Barking and Dagenham,LA,Hib_MenC_5y,88.68531814805645
2014-15,E09000003,Barnet,LA,Hib_MenC_5y,86.3365716076465
2014-15,E09000004,Bexley,LA,Hib_MenC_5y,93.76513317191282
2014-15,E09000005,Brent,LA,Hib_MenC_5y,89.8040867916579
2014-15,E09000006,Bromley,LA,Hib_MenC_5y,93.90742734122712
2014-15,E09000007,Camden,LA,Hib_MenC_5y,89.60831334932054
2014-15,E09000008,Croydon,LA,Hib_MenC_5y,86.69724770642202
2014-15,E09000009,Ealing,LA,Hib_MenC_5y,89.28296067848882
2014-15,E09000010,Enfield,LA,Hib_MenC_5y,89.40941385435168
2014-15,E09000011,Greenwich,LA,Hib_MenC_5y,88.38099527133528
2014-15,E09000012,Hackney and City of London,LA,Hib_MenC_5y,90.86892488954345
2014-15,E09000013,Hammersmith and Fulham,LA,Hib_MenC_5y,78.36026803310997
2014-15,E09000014,Haringey,LA,Hib_MenC_5y,89.73958333333333
2014-15,E09000015,Harrow,LA,Hib_MenC_5y,87.68300445576067
2014-15,E09000016,Havering,LA,Hib_MenC_5y,91.59021406727828
2014-15,E09000017,Hillingdon,LA,Hib_MenC_5y,91.61454713921705
2014-15,E09000018,Hounslow,LA,Hib_MenC_5y,79.8627493030238
2014-15,E09000019,Islington,LA,Hib_MenC_5y,95.20725388601036
2014-15,E09000020,Kensington and Chelsea,LA,Hib_MenC_5y,79.68526466380543
2014-15,E09000021,Kingston upon Thames,LA,Hib_MenC_5y,88.1456707543664
2014-15,E09000022,Lambeth,LA,Hib_MenC_5y,90.88277858176555
2014-15,E09000023,Lewisham,LA,Hib_MenC_5y,87.99911758217516
2014-15,E09000024,Merton,LA,Hib_MenC_5y,81.76709334998439
2014-15,E09000025,Newham,LA,Hib_MenC_5y,87.66256590509666
2014-15,E09000026,Redbridge,LA,Hib_MenC_5y,86.04269293924466
2014-15,E09000027,Richmond upon Thames,LA,Hib_MenC_5y,84.85483388207123
2014-15,E09000028,Southwark,LA,Hib_MenC_5y,88.99628252788105
2014-15,E09000029,Sutton,LA,Hib_MenC_5y,81.77852348993288
2014-15,E09000030,Tower Hamlets,LA,Hib_MenC_5y,83.20158102766798
2014-15,E09000031,Waltham Forest,LA,Hib_MenC_5y,86.47162340519138
2014-15,E09000032,Wandsworth,LA,Hib_MenC_5y,84.58854914836856
2014-15,E09000033,Westminster,LA,Hib_MenC_5y,72.72397533550962
2014-15,E10000002,Buckinghamshire,LA,Hib_MenC_5y,94.790047464596
2014-15,E10000003,Cambridgeshire,LA,Hib_MenC_5y,90.57518173702334
2014-15,E10000006,Cumbria,LA,Hib_MenC_5y,93.25419257584323
2014-15,E10000007,Derbyshire,LA,Hib_MenC_5y,97.68736364186611
2014-15,E10000008,Devon,LA,Hib_MenC_5y,89.67511690868815
2014-15,E10000009,Dorset,LA,Hib_MenC_5y,97.17844433146924
2014-15,E10000011,East Sussex,LA,Hib_MenC_5y,91.85472496473906
2014-15,E10000012,Essex,LA,Hib_MenC_5y,95.72047975674306
2014-15,E10000013,Gloucestershire,LA,Hib_MenC_5y,93.10991957104558
2014-15,E10000014,Hampshire,LA,Hib_MenC_5y,93.37284822498266
2014-15,E10000015,Hertfordshire,LA,Hib_MenC_5y,94.8779260005034
2014-15,E10000016,Kent,LA,Hib_MenC_5y,92.9399367755532
2014-15,E10000017,Lancashire,LA,Hib_MenC_5y,92.96600234466588
2014-15,E10000018,Leicestershire and Rutland,LA,Hib_MenC_5y,97.1484375
2014-15,E10000019,Lincolnshire,LA,Hib_MenC_5y,89.1852745926373
2014-15,E10000020,Norfolk,LA,Hib_MenC_5y,94.15669833215037
2014-15,E10000021,Northamptonshire,LA,Hib_MenC_5y,94.87651646447141
2014-15,E10000023,North Yorkshire,LA,Hib_MenC_5y,91.89411377836238
2014-15,E10000024,Nottinghamshire,LA,Hib_MenC_5y,93.92523364485982
2014-15,E10000025,Oxfordshire,LA,Hib_MenC_5y,94.56652390457337
2014-15,E10000027,Somerset,LA,Hib_MenC_5y,92.0358306188925
2014-15,E10000028,Staffordshire,LA,Hib_MenC_5y,95.14633671572086
2014-15,E10000029,Suffolk,LA,Hib_MenC_5y,94.50386626425487
2014-15,E10000030,Surrey,LA,Hib_MenC_5y,83.77525662345873
2014-15,E10000031,Warwickshire,LA,Hib_MenC_5y,93.48237317282889
2014-15,E10000032,West Sussex,LA,Hib_MenC_5y,94.83512117600318
2014-15,E10000034,Worcestershire,LA,Hib_MenC_5y,91.17459304181295
2014-15,E12000001,North East,Region,Hib_MenC_5y,95.74258724744162
2014-15,E12000002,North West,Region,Hib_MenC_5y,93.197300272756
2014-15,E12000003,Yorkshire & the Humber,Region,Hib_MenC_5y,95.18237725917935
2014-15,E12000004,East Midlands,Region,Hib_MenC_5y,94.26842669884601
2014-15,E12000005,West Midlands,Region,Hib_MenC_5y,92.99745258986697
2014-15,E12000006,East of England,Region,Hib_MenC_5y,94.27381572097866
2014-15,E12000007,London,Region,Hib_MenC_5y,87.3204960835509
2014-15,E12000008,South East,Region,Hib_MenC_5y,91.80306392855539
2014-15,E12000009,South West,Region,Hib_MenC_5y,93.49127717857374
2014-15,K02000001,United Kingdom,UK,Hib_MenC_5y,92.8233647059395
2014-15,E92000001,England,Country,MMR1_5y,94.372895817
2014-15,N92000002,Northern Ireland,Country,MMR1_5y,96.35937411738124
2014-15,S92000003,Scotland,Country,MMR1_5y,97.21896857534888
2014-15,W92000004,Wales,Country,MMR1_5y,97.02512619817367
2014-15,E06000001,Hartlepool,LA,MMR1_5y,92.22222222222223
2014-15,E06000002,Middlesbrough,LA,MMR1_5y,95.61316051844466
2014-15,E06000003,Redcar and Cleveland,LA,MMR1_5y,97.55452742894911
2014-15,E06000004,Stockton-on-Tees,LA,MMR1_5y,93.85584875935407
2014-15,E06000005,Darlington,LA,MMR1_5y,94.98456790123457
2014-15,E06000006,Halton,LA,MMR1_5y,96.35479951397326
2014-15,E06000007,Warrington,LA,MMR1_5y,95.75688073394495
2014-15,E06000008,Blackburn with Darwen,LA,MMR1_5y,96.9106463878327
2014-15,E06000009,Blackpool,LA,MMR1_5y,95.91249280368451
2014-15,E06000010,"Kingston upon Hull, City of",LA,MMR1_5y,96.3995668651868
2014-15,E06000011,East Riding of Yorkshire,LA,MMR1_5y,96.2928055293748
2014-15,E06000012,North East Lincolnshire,LA,MMR1_5y,98.20126397666505
2014-15,E06000013,North Lincolnshire,LA,MMR1_5y,96.16445604709611
2014-15,E06000014,York,LA,MMR1_5y,95.68706118355065
2014-15,E06000015,Derby,LA,MMR1_5y,96.43293427803567
2014-15,E06000016,Leicester,LA,MMR1_5y,95.86056644880175
2014-15,E06000018,Nottingham,LA,MMR1_5y,93.47980155917789
2014-15,E06000019,"Herefordshire, County of",LA,MMR1_5y,94.2457231726283
2014-15,E06000020,Telford and Wrekin,LA,MMR1_5y,97.23063608827347
2014-15,E06000021,Stoke-on-Trent,LA,MMR1_5y,96.84721099434115
2014-15,E06000022,Bath and North East Somerset,LA,MMR1_5y,95.25457241720218
2014-15,E06000023,"Bristol, City of",LA,MMR1_5y,95.23241954707986
2014-15,E06000024,North Somerset,LA,MMR1_5y,97.65074393108848
2014-15,E06000025,South Gloucestershire,LA,MMR1_5y,97.56623536660504
2014-15,E06000026,Plymouth,LA,MMR1_5y,96.39033343530132
2014-15,E06000027,Torbay,LA,MMR1_5y,94.06565656565657
